Radial distances,Tangential velocities
-100.0,-0.5066356221835144
-97.55351117474278,-0.9818139150687883
-95.10702234948556,-0.4810443623223026
-92.66053352422834,-0.7118552425506355
-90.21404469897112,-0.7948164452933877
-87.7675558737139,-1.117872876939595
-85.32106704845668,-0.8967819352632684
-82.87457822319946,-0.9686397148565502
-80.42808939794224,-1.0642079415500678
-77.98160057268502,-0.6017316030321582
-75.5351117474278,-0.5886504258827541
-73.08862292217059,-1.5802129433572902
-70.64213409691337,-1.1629002020279204
-68.19564527165615,-1.193053662052669
-65.74915644639893,-1.1086975002073003
-63.30266762114171,-0.6165994683562197
-60.85617879588449,-1.5927484971065904
-58.40968997062727,-1.2637100563679384
-55.96320114537005,-1.2353801730306635
-53.51671232011283,-1.5335242464182333
-51.07022349485561,-1.2255972449755517
-48.62373466959839,-1.5922100250549145
-46.17724584434117,-1.3188553465961654
-43.73075701908395,-1.7217592091225562
-41.28426819382673,-1.9082980993148062
-38.837779368569514,-2.0132154384945005
-36.391290543312294,-2.607149688687719
-33.944801718055075,-2.517510504490629
-31.498312892797856,-2.2804632643201397
-29.051824067540636,-2.290141876937741
-26.605335242283417,-3.018375538854328
-24.158846417026197,-3.0052815867037563
-21.712357591768978,-3.4110986348268346
-19.26586876651176,-3.8244496152446468
-16.81937994125454,-4.354415129720103
-14.37289111599732,-5.5302175722105895
-11.9264022907401,-6.2433856339058025
-9.47991346548288,-7.684013924924062
-7.033424640225661,-8.940259657739096
-4.586935814968442,-10.225908846332091
-2.140446989711222,-8.493852237951927
0.3060418355459973,1.0576841406436959
2.7525306608032167,9.345896141880495
5.199019486060436,10.25131589229135
7.645508311317656,9.051158936690868
10.091997136574875,7.909315091120819
12.538485961832095,6.779629432162822
14.984974787089314,5.401608195141309
17.431463612346533,4.72190074992783
19.877952437603753,4.024860321556436
22.324441262860972,3.8829753283324293
24.77093008811819,3.6600243925171
27.21741891337541,3.4262345170962996
29.663907738632645,3.3145515134063537
32.11039656388985,2.8838288070358917
34.556885389147055,2.715802658245874
37.00337421440429,2.531497652417702
39.44986303966152,2.0670865038291613
41.89635186491873,2.1442607886337792
44.34284069017593,2.230200489146747
46.78932951543317,2.29829884107846
49.2358183406904,2.053753933263834
51.682307165947606,2.396744459001583
54.12879599120481,1.8900633849942226
56.575284816462045,1.4653681557040645
59.02177364171928,2.05404740817505
61.46826246697648,1.2683685279362613
63.91475129223369,1.7728931218471267
66.36124011749092,1.4107945967857427
68.80772894274816,1.4915182160812912
71.25421776800536,1.570933765960559
73.70070659326257,1.064635105854834
76.1471954185198,1.2773915379807343
78.59368424377703,1.3900225211692456
81.04017306903424,1.5720159966213425
83.48666189429144,1.4113751223059092
85.93315071954868,1.0279000421664857
88.37963954480591,1.2024324947003795
90.82612837006312,1.2502504485368493
93.27261719532032,1.178307825336247
95.71910602057756,1.4232631519779153
98.16559484583479,1.1617505509322388
100.612083671092,1.4809647026968296
