Radial distances,Tangential velocities
-100.0,-0.795896864771442
-98.64489809676543,-1.1006229910117988
-97.28979619353086,-0.7952408977665103
-95.93469429029629,-0.25219137991548535
-94.57959238706172,-0.5172656217495458
-93.22449048382715,-0.6009214760037632
-91.86938858059258,-0.2812536634662979
-90.51428667735802,-0.6763105887562556
-89.15918477412345,-0.2156662246035714
-87.80408287088888,-0.7784199074131334
-86.44898096765431,-0.007069210461280145
-85.09387906441974,-0.7844414437711489
-83.73877716118517,-0.9616333456695487
-82.3836752579506,-0.8165725464328082
-81.02857335471603,-0.25427032092322144
-79.67347145148146,-0.4600003340677796
-78.31836954824689,-0.8043477478960461
-76.96326764501232,-0.7422456341575121
-75.60816574177775,-1.158327872095873
-74.25306383854318,-0.648441094324125
-72.89796193530862,-0.12044976713849462
-71.54286003207405,-0.4551437222656217
-70.18775812883948,-0.5684485095368027
-68.83265622560491,-0.8354472975689686
-67.47755432237034,-0.6419006333015131
-66.12245241913577,-1.1163098565067548
-64.7673505159012,-1.017837626242384
-63.41224861266663,-1.1179053090272506
-62.05714670943206,-0.9223987595291583
-60.70204480619749,-0.7920863762366951
-59.34694290296292,-0.9406228976649398
-57.99184099972835,-1.0098475608739093
-56.636739096493784,-0.9953019564444354
-55.281637193259215,-0.6797354247939463
-53.926535290024646,-0.9664494409800923
-52.571433386790076,-0.6933198427395215
-51.21633148355551,-1.1813755774099963
-49.86122958032094,-1.0922149244225525
-48.50612767708637,-0.7547270031362142
-47.1510257738518,-1.277842627019775
-45.79592387061723,-1.1443997334089486
-44.44082196738266,-1.2380064324754783
-43.08572006414809,-1.655638432641626
-41.73061816091352,-1.3309613867711567
-40.37551625767895,-1.2337004709804023
-39.020414354444384,-1.5978753000408237
-37.665312451209815,-2.0437836686344575
-36.310210547975245,-1.3166916368879753
-34.955108644740676,-1.2354984918840335
-33.60000674150611,-1.6859932726768956
-32.24490483827154,-2.0729431191425167
-30.88980293503697,-2.1969831382883815
-29.5347010318024,-1.6111117868834974
-28.17959912856783,-2.44186055548357
-26.82449722533326,-1.9889920934205791
-25.46939532209869,-1.9060209184648877
-24.114293418864122,-2.512974357333812
-22.759191515629553,-2.3091922377969523
-21.404089612394984,-2.531676113505165
-20.048987709160414,-2.8990605615776865
-18.693885805925845,-2.5898201127690808
-17.338783902691276,-2.791083905477155
-15.983681999456707,-2.98291066267795
-14.628580096222137,-3.586642443938806
-13.273478192987568,-4.356040931603515
-11.918376289752999,-4.008030016443793
-10.56327438651843,-4.695758868999852
-9.20817248328386,-5.0929559812178
-7.853070580049291,-5.957732077856993
-6.497968676814722,-6.07479674682364
-5.1428667735801525,-6.778127341074859
-3.7877648703455833,-7.1558811129273865
-2.432662967111014,-5.645153584469581
-1.0775610638764448,-2.347720629146382
0.27754083935812446,2.732002135796887
1.6326427425926937,5.8649683123883944
2.987744645827263,6.7196140878446915
4.342846549061832,7.138857613153838
5.6979484522964015,6.5656783679611195
7.053050355530971,5.777300960275496
8.40815225876554,5.433339001179194
9.76325416200011,4.961151390233708
11.118356065234678,4.074803881012919
12.473457968469248,3.849176856969553
13.828559871703817,3.628085537813517
15.183661774938386,3.5917752519572166
16.538763678172955,3.2610280058297234
17.893865581407525,3.218475158334782
19.248967484642094,2.7222042322486715
20.604069387876663,2.897100759852251
21.959171291111232,2.393029082050975
23.3142731943458,2.670521518677519
24.66937509758037,2.2166861249918255
26.02447700081494,1.8569606941857901
27.37957890404951,1.9139330027376382
28.734680807284064,1.6330491480686495
30.089782710518648,1.5790547993018391
31.44488461375323,1.760019774945102
32.799986516987786,1.5247118618130322
34.15508842022234,1.7335521715918034
35.510190323456925,1.7081765421364588
36.86529222669151,1.5950874937146629
38.22039412992606,1.8651624122280857
39.57549603316062,1.5015314715471735
40.9305979363952,1.3112447366126387
42.285699839629785,1.3235275365048165
43.64080174286434,1.5175084768728395
44.995903646098895,1.4171609781366998
46.35100554933348,0.6112524649841637
47.70610745256806,1.3493777756710632
49.06120935580262,1.1679461584710553
50.41631125903717,1.1211179975851677
51.771413162271756,1.2272724058572706
53.12651506550634,1.2675271873171905
54.481616968740894,1.2321721867297848
55.83671887197545,0.8979106169964909
57.19182077521003,1.3997736195332342
58.546922678444616,0.5700917590946747
59.90202458167917,1.4406496678552843
61.25712648491373,1.0408909267696547
62.61222838814831,0.7563880393110842
63.96733029138289,1.235308618352853
65.32243219461745,1.1224802605887196
66.677534097852,1.4727022492892823
68.03263600108659,1.0571155114903732
69.38773790432117,1.4973614555370076
70.74283980755573,0.4766730352168076
72.09794171079028,1.168378927012031
73.45304361402486,1.0014175872555204
74.80814551725945,0.39489395334578326
76.163247420494,1.1188923779811444
77.51834932372856,1.3518910634057737
78.87345122696314,0.6505565348295088
80.22855313019772,1.3998313493558718
81.58365503343228,1.4162170421515632
82.93875693666683,0.5909547950698825
84.29385883990142,0.8247178837490781
85.648960743136,1.5174320355520463
87.00406264637056,1.4291995997742946
88.35916454960511,1.5496962751020995
89.7142664528397,2.210902447222188
91.06936835607428,1.5272571498558125
92.42447025930883,1.20992274486325
93.77957216254339,1.3885777319117882
95.13467406577797,1.212727031884728
96.48977596901256,1.526620449027673
97.84487787224711,0.6183830187926043
99.19997977548167,0.44506056222023027
100.55508167871625,1.2774913357351683
