Radial distances,Tangential velocities
-100.0,-0.8075841731030164
-98.68882894741313,-0.2263844631257243
-97.37765789482626,-0.3049409309789041
-96.06648684223939,-0.6085609308464965
-94.75531578965251,-0.428406986261152
-93.44414473706564,-0.547810745509745
-92.13297368447877,-0.3721186532123733
-90.8218026318919,-1.0794726641716705
-89.51063157930503,-0.3902742913953781
-88.19946052671816,-0.378629598700115
-86.88828947413128,-0.9809399225708393
-85.57711842154441,-0.8353810382403535
-84.26594736895754,-0.6341006621335634
-82.95477631637067,-0.1262153061680848
-81.6436052637838,-0.47347337697291236
-80.33243421119693,-1.0264230867930777
-79.02126315861005,-0.5451824556171732
-77.71009210602318,-0.9460836741760301
-76.39892105343631,-0.7132574614487115
-75.08775000084944,-0.8617236321613237
-73.77657894826257,-0.7694679872201882
-72.4654078956757,-0.927667518864399
-71.15423684308882,-0.7672785517873872
-69.84306579050195,-0.87089369578191
-68.53189473791508,-0.378232555167959
-67.22072368532821,-0.6458715632598502
-65.90955263274134,-1.0844382879805627
-64.59838158015447,-1.007376989702605
-63.287210527567595,-0.9928388415983429
-61.97603947498072,-0.27342529077037153
-60.66486842239385,-0.8562401694615596
-59.35369736980698,-0.6372386682211276
-58.04252631722011,-0.8005724096767699
-56.73135526463324,-0.6629556392236976
-55.420184212046365,-0.7545849826945805
-54.109013159459494,-0.8585973224237682
-52.79784210687262,-1.0527943842560752
-51.48667105428575,-0.5304027524724471
-50.17550000169888,-1.2579409302183193
-48.86432894911201,-0.9785509392747516
-47.553157896525136,-1.207400070630391
-46.241986843938264,-0.8613665222975762
-44.93081579135139,-1.2131136914407241
-43.61964473876452,-0.810825802241806
-42.30847368617765,-1.2023602361796373
-40.99730263359078,-1.2912001380677995
-39.686131581003906,-1.5291008829495978
-38.374960528417034,-0.6482211054407299
-37.06378947583016,-1.2872636191982643
-35.75261842324329,-1.2861791052005127
-34.44144737065642,-0.7690191399025004
-33.13027631806955,-1.169280116787061
-31.819105265482676,-1.134581003802225
-30.507934212895805,-1.4587801812811352
-29.196763160308933,-1.5999301708822795
-27.88559210772206,-1.3653723905518433
-26.57442105513519,-1.4451158061134222
-25.263250002548318,-1.4761808733909765
-23.952078949961447,-1.5815718058100547
-22.640907897374575,-2.023512409232599
-21.329736844787703,-1.2926527830306915
-20.01856579220083,-1.7621171041407966
-18.70739473961396,-2.359169922642005
-17.39622368702709,-2.260948676942362
-16.085052634440217,-2.808455435494219
-14.773881581853345,-2.643147697461173
-13.462710529266474,-2.7490303338886117
-12.151539476679602,-3.1202723649523194
-10.84036842409273,-3.0847187742375453
-9.529197371505859,-3.0396284306216392
-8.218026318918987,-4.468053817355347
-6.906855266332116,-5.399447423230902
-5.595684213745244,-5.811642244384302
-4.284513161158372,-7.706460778479085
-2.973342108571501,-8.872295340720278
-1.6621710559846292,-8.64836129040004
-0.3510000033977576,-0.6297164494096728
0.960171049189114,7.990320390625058
2.2713421017759856,8.506416590237697
3.582513154362857,6.564575008587824
4.893684206949729,5.045084880276645
6.2048552595366,4.041341541776349
7.516026312123472,3.6992183448528655
8.827197364710344,3.3455278273098727
10.138368417297215,3.1947221200546503
11.449539469884087,2.183784155557729
12.760710522470958,2.19457251602863
14.07188157505783,1.78068588441462
15.383052627644702,1.1927199893787523
16.694223680231573,1.6315426582306378
18.005394732818445,1.6351025727308992
19.316565785405317,1.4585116789416874
20.627736837992188,1.9779305093664605
21.93890789057906,1.2319569607062508
23.25007894316593,1.2308719391265355
24.561249995752803,1.0869445211250064
25.872421048339675,0.7828462811471282
27.183592100926546,1.001851680597829
28.494763153513418,0.6703744603615032
29.80593420610029,0.5338273077089377
31.11710525868716,0.7808935897783609
32.42827631127403,0.9846957480342593
33.739447363860904,1.1389018078553426
35.050618416447776,0.9864338081776467
36.36178946903465,0.72718907115781
37.67296052162152,0.3051576613385532
38.98413157420839,0.9363040499231976
40.29530262679526,1.0834237574251064
41.606473679382134,1.0621602848237586
42.917644731969006,0.957506958344913
44.22881578455588,0.7352005791501734
45.53998683714275,0.39553175278996294
46.85115788972962,0.47366381982544253
48.16232894231649,1.4176985213027036
49.473499994903364,0.626281198032945
50.784671047490235,1.2152671120640535
52.09584210007711,1.4157522380931202
53.40701315266398,0.8068635164951892
54.71818420525085,1.4345233060965825
56.02935525783772,1.241052138218673
57.34052631042459,0.6925523406784626
58.651697363011465,0.4051736056386555
59.96286841559834,0.68828127161141
61.27403946818521,0.49686242713837064
62.58521052077208,0.9039355018426514
63.89638157335895,1.13602069831767
65.20755262594582,0.7048584746767088
66.5187236785327,0.38267681213258037
67.82989473111957,0.11535390812604174
69.14106578370644,0.9192351919459842
70.45223683629331,0.35920270785700953
71.76340788888018,0.49771983331596575
73.07457894146705,1.0097116212834076
74.38574999405392,0.5730869030927317
75.6969210466408,0.7963566397866517
77.00809209922767,0.39541131988418193
78.31926315181454,0.4116072363042301
79.63043420440141,1.100287855092696
80.94160525698828,0.8515456188177779
82.25277630957515,0.6900677380299476
83.56394736216203,0.8114922097540456
84.8751184147489,0.9316059357158437
86.18628946733577,0.9588576003895664
87.49746051992264,1.1856787558077522
88.80863157250951,0.7611154482157356
90.11980262509638,0.8516976585937646
91.43097367768326,0.44445733110970037
92.74214473027013,0.7105246992953718
94.053315782857,0.6266592021022157
95.36448683544387,0.7917192854668473
96.67565788803074,0.8151491773730397
97.98682894061761,0.6820898963113848
99.29799999320448,0.40585918815314254
100.60917104579136,0.4186401788100658
