Radial distances,Tangential velocities
-100.0,-0.43843920867326525
-98.66031070644142,-0.020036554694582667
-97.32062141288284,-0.5194750437255712
-95.98093211932427,-0.4025951418226077
-94.64124282576569,-0.93428603874482
-93.30155353220711,-0.5074304718304108
-91.96186423864853,-0.08527124393912451
-90.62217494508995,-0.21909308370460573
-89.28248565153137,-0.40786233844383846
-87.9427963579728,-1.1864523942858822
-86.60310706441422,-0.42808351817880286
-85.26341777085564,-0.7765896501394388
-83.92372847729706,-0.5861887539678374
-82.58403918373848,-1.152254592471778
-81.2443498901799,-0.5922949394084134
-79.90466059662133,-0.5569377766376571
-78.56497130306275,-0.6945424316775559
-77.22528200950417,-0.6936678573361771
-75.88559271594559,-1.1707859971527106
-74.54590342238701,-0.8490964552494035
-73.20621412882844,-1.0616486303073267
-71.86652483526986,-0.7041505430461638
-70.52683554171128,-0.3080475445566231
-69.1871462481527,-0.8112259712120276
-67.84745695459412,-0.7280313901525128
-66.50776766103554,-0.9771799227217721
-65.16807836747697,-0.5578047826513386
-63.82838907391839,-0.8946094253379744
-62.48869978035981,-0.9383052862146001
-61.14901048680123,-1.273084865219041
-59.80932119324265,-0.44076938026083823
-58.469631899684074,-0.7788293825174333
-57.129942606125496,-1.1077865791768255
-55.79025331256692,-1.2872566077542567
-54.45056401900834,-1.3974725528663474
-53.11087472544976,-0.9411228992288435
-51.77118543189118,-0.7806609087016287
-50.431496138332605,-1.0743377107064598
-49.09180684477403,-1.4231752792667125
-47.75211755121545,-1.2811167572322661
-46.41242825765687,-0.9690770008838436
-45.07273896409829,-1.6294816739679625
-43.733049670539714,-1.5878486169960628
-42.393360376981136,-1.1398222444346837
-41.05367108342256,-1.1530097005111748
-39.71398178986398,-1.5603150105464956
-38.3742924963054,-1.8899381661329793
-37.03460320274682,-1.304233806993278
-35.694913909188244,-1.694068557586884
-34.355224615629666,-1.643328784953569
-33.01553532207109,-1.4228999703923177
-31.67584602851251,-1.5412320510632644
-30.33615673495393,-1.7848016032848384
-28.996467441395353,-1.9297174238376527
-27.656778147836775,-2.4044912714979607
-26.317088854278197,-1.8403909298551582
-24.97739956071962,-2.212126830321962
-23.63771026716104,-1.9425209591752883
-22.298020973602462,-2.2854978691048062
-20.958331680043884,-2.7280492965387
-19.618642386485305,-2.0465273759456424
-18.278953092926727,-2.5632941711714783
-16.93926379936815,-2.751131454396678
-15.59957450580957,-3.0037867607599265
-14.259885212250992,-3.6422101689878383
-12.920195918692414,-3.995366742151645
-11.580506625133836,-4.302709184919079
-10.240817331575258,-4.361052575568995
-8.90112803801668,-4.979174951488318
-7.561438744458101,-5.451692167794997
-6.221749450899523,-5.870141734931984
-4.882060157340945,-6.171034923383616
-3.5423708637823665,-6.409231696639568
-2.2026815702237883,-4.5398131348590836
-0.8629922766652101,-2.694687365508073
0.4766970168933682,1.4859710550284337
1.8163863104519464,4.303759527038846
3.1560756040105247,5.29417269341797
4.495764897569103,6.203454863281724
5.835454191127681,5.82434051650747
7.175143484686259,5.777067139959418
8.514832778244838,5.76709794202293
9.854522071803416,4.5044481248260295
11.194211365361994,4.990185986532218
12.533900658920572,4.3490239002064515
13.87358995247915,3.809907953941547
15.213279246037729,3.390179433439743
16.552968539596307,3.5250820487295913
17.892657833154885,2.920507682620676
19.232347126713464,2.8324723287842177
20.572036420272042,2.7442878230009553
21.91172571383062,2.095004864252384
23.2514150073892,2.8445824328095033
24.591104300947777,2.634640125188783
25.930793594506355,2.164732331019121
27.270482888064933,2.289752886026274
28.61017218162351,1.6579687224873114
29.949861475182104,1.6663007343695475
31.289550768740668,1.2744190861696372
32.62924006229923,1.9794109217418356
33.968929355857824,1.7923021261782726
35.30861864941642,1.8568863020248672
36.64830794297498,1.518661996871413
37.987997236533545,1.7805552628550887
39.32768653009214,1.625976416682906
40.66737582365073,1.593071769281401
42.007065117209294,1.9262943813267248
43.34675441076786,1.0410294895928647
44.68644370432645,1.4064836540480499
46.02613299788504,1.2660304910744444
47.36582229144361,1.546631538122197
48.70551158500217,1.2281347333211372
50.04520087856076,1.8631301268604936
51.384890172119356,0.9668186616400626
52.72457946567792,1.3117799338252434
54.064268759236484,1.2977188741651424
55.403958052795076,1.6705603878353805
56.74364734635367,0.6152464415908071
58.08333663991223,1.1908015508425642
59.4230259334708,1.5907911407008448
60.76271522702939,1.443497185794616
62.10240452058798,1.2911841906423953
63.442093814146546,1.3415022806090544
64.78178310770511,1.1985730211040662
66.1214724012637,1.2330651071422838
67.4611616948223,1.0615967534907527
68.80085098838086,0.6940305187995934
70.14054028193942,1.3562708016583596
71.48022957549802,0.817481704543422
72.81991886905661,1.1906280913790916
74.15960816261517,1.4116489880230234
75.49929745617374,1.687572284706335
76.83898674973233,1.2758606131453691
78.17867604329092,0.755357859746831
79.51836533684948,1.015799560897459
80.85805463040805,0.7913128487596015
82.19774392396664,1.1596024109371033
83.53743321752523,0.8747861738834056
84.8771225110838,2.013909511489394
86.21681180464236,1.0388236058527824
87.55650109820095,0.18767197942736613
88.89619039175955,1.0414399637286504
90.23587968531811,1.038133411812906
91.57556897887667,0.8114503458280905
92.91525827243527,0.809034035606313
94.25494756599386,0.7030173468012215
95.59463685955242,0.06507431588657563
96.93432615311099,1.0936745076772147
98.27401544666958,0.8974572816429655
99.61370474022817,0.6758691780430198
100.95339403378674,0.8649330481393169
