Radial distances,Tangential velocities
-100.0,-0.5376226121724936
-97.13124026236993,-0.6832809095587127
-94.26248052473986,-0.3412770723062658
-91.39372078710979,-0.8546097933149363
-88.52496104947971,-0.6095488685236395
-85.65620131184964,-0.8369304266163909
-82.78744157421957,-0.8783675034276865
-79.9186818365895,-0.4659656827769799
-77.04992209895943,-0.5633402286666493
-74.18116236132936,-0.7728560879251354
-71.31240262369928,-0.4388869520500827
-68.44364288606921,-0.9861023436729186
-65.57488314843914,-1.1318757751693782
-62.70612341080907,-0.6603183942488122
-59.837363673179,-0.7856007589835405
-56.96860393554893,-0.4471255461976088
-54.099844197918856,-0.812708725055221
-51.231084460288784,-0.9950493661639533
-48.36232472265871,-1.5890783497699663
-45.49356498502864,-1.506478788344657
-42.62480524739857,-0.8491126511541736
-39.7560455097685,-1.1310267223472426
-36.887285772138426,-1.2044374945184306
-34.018526034508355,-1.6101333151334933
-31.149766296878283,-1.495539779922342
-28.281006559248212,-1.792681539900114
-25.41224682161814,-2.1811558260480166
-22.54348708398807,-2.27733612605986
-19.674727346357997,-2.6295924835517996
-16.805967608727926,-3.0633232176175507
-13.937207871097854,-3.4278992290166994
-11.068448133467783,-3.797395770369379
-8.199688395837711,-5.045579560827438
-5.33092865820764,-5.544367093022411
-2.462168920577568,-4.986869472556063
0.40659081705250344,1.7900176969291413
3.275350554682575,6.270683025683371
6.1441102923126465,5.783214481411901
9.012870029942718,4.312208894157967
11.88162976757279,3.7596270152370264
14.750389505202861,3.1244739755947584
17.619149242832933,2.1109495725482668
20.487908980463004,2.494387285462031
23.356668718093076,1.6958620421636792
26.225428455723147,1.6167167809715488
29.094188193353204,1.1151268841378712
31.96294793098329,1.530025762295169
34.831707668613376,1.0774208462007135
37.70046740624343,1.0252674928834153
40.56922714387349,1.4518302479730791
43.437986881503576,1.1416546030329289
46.30674661913366,1.1683761365573349
49.17550635676372,0.8906096236130843
52.04426609439378,0.9146154294529183
54.91302583202386,0.6692338801552749
57.78178556965395,1.1322185463403533
60.650545307284006,1.160835145415286
63.51930504491406,1.096627275912132
66.38806478254415,0.8858087074018277
69.25682452017423,0.8094771679527956
72.12558425780429,1.1505962335376738
74.99434399543435,1.2974976272735783
77.86310373306443,1.1263278732637603
80.73186347069452,0.3987075644405593
83.60062320832458,0.8423981529184494
86.46938294595464,1.2868156973671336
89.33814268358472,0.831438465095657
92.2069024212148,1.287891352016741
95.07566215884486,1.5915544341419823
97.94442189647492,1.0316127330844296
100.813181634105,1.2029082960998938
